@relation 'electricity-weka.filters.unsupervised.attribute.Remove-R1,4'

@attribute day {1,2,3,4,5,6,7}
@attribute period numeric
@attribute nswdemand numeric
@attribute vicprice numeric
@attribute vicdemand numeric
@attribute transfer numeric
@attribute class {UP,DOWN}

@data
4,46,7363,875,4873,600,DOWN
4,47,7435,975,5121,588,UP
4,48,7362,982,5038,645,UP
5,1,7273,1017,4938,795,UP
5,2,6969,924,4859,760,DOWN
5,3,6793,1014,5070,691,UP
5,4,6416,933,4981,700,DOWN
5,5,6036,908,4849,600,DOWN
5,6,5782,855,4702,600,DOWN
5,7,5524,848,4581,600,DOWN
5,8,5402,780,4523,750,DOWN
5,9,5344,831,4507,800,DOWN
5,10,5386,443,4477,800,DOWN
5,11,5539,443,4480,800,DOWN
5,12,5797,881,4578,779,DOWN
5,13,6338,922,4817,740,DOWN
5,14,6782,940,5069,643,DOWN
5,15,6877,906,5167,495,DOWN
5,16,7349,928,5372,309,DOWN
5,17,7666,940,5506,254,DOWN
5,18,7809,947,5578,182,DOWN
5,19,8024,956,5562,197,DOWN
5,20,8103,953,5556,242,DOWN
5,21,8090,948,5514,261,DOWN
5,22,8027,945,5512,300,DOWN
5,23,7980,941,5479,300,DOWN
5,24,7967,942,5476,300,DOWN
5,25,7939,929,5404,300,DOWN
5,26,7891,930,5384,300,DOWN
5,27,7854,955,5446,373,UP
5,28,7806,1147,5388,273,UP
5,29,7780,1160,5353,225,UP
5,30,7729,1162,5329,273,UP
5,31,7743,1159,5293,248,UP
5,32,7772,1058,5269,226,UP
5,33,7827,961,5253,183,DOWN
5,34,7984,996,5283,217,DOWN
5,35,8161,1008,5332,294,UP
5,36,8530,1211,5561,69,UP
5,37,8561,1297,5755,-17,UP
5,38,8369,1136,5684,16,UP
5,39,8058,975,5540,67,DOWN
5,40,7803,969,5457,74,DOWN
5,41,7700,964,5357,137,DOWN
5,42,7514,956,5265,242,DOWN
5,43,7241,939,5165,297,DOWN
5,44,6978,892,5044,357,DOWN
5,45,7353,948,4974,480,DOWN
5,46,7468,949,4887,477,DOWN
5,47,7502,1130,5111,515,UP
5,48,7439,1202,5036,537,UP
6,1,7350,1188,4897,537,UP
6,2,7184,969,4758,537,UP
6,3,6908,1627,4979,469,UP
6,4,6553,1131,4934,587,UP
6,5,6138,976,4766,500,UP
6,6,5839,860,4628,500,DOWN
6,7,5574,870,4543,650,DOWN
6,8,5403,884,4468,803,DOWN
6,9,5359,799,4454,850,DOWN
6,10,5369,470,4424,850,DOWN
6,11,5572,859,4450,850,DOWN
6,12,5791,510,4500,700,DOWN
6,13,6311,928,4709,465,DOWN
6,14,6766,932,4929,270,DOWN
6,15,6874,938,5038,100,DOWN
6,16,7331,962,5281,-129,DOWN
6,17,7622,970,5438,-109,DOWN
6,18,7801,975,5525,-55,DOWN
6,19,7960,1002,5567,-12,DOWN
6,20,8045,990,5529,91,DOWN
6,21,8042,961,5485,99,DOWN
6,22,7975,955,5485,188,DOWN
6,23,7915,950,5437,236,DOWN
6,24,7866,952,5433,189,DOWN
6,25,7746,943,5400,280,DOWN
6,26,7769,941,5356,318,DOWN
6,27,7711,937,5388,334,DOWN
6,28,7634,936,5382,251,DOWN
6,29,7528,922,5369,339,DOWN
6,30,7475,889,5317,361,DOWN
6,31,7427,884,5282,381,DOWN
6,32,7395,871,5219,507,DOWN
6,33,7426,876,5216,453,DOWN
6,34,7483,886,5223,372,DOWN
6,35,7633,922,5286,262,DOWN
6,36,7993,960,5467,93,DOWN
6,37,8010,964,5562,126,DOWN
6,38,7779,944,5481,267,DOWN
6,39,7521,937,5370,298,DOWN
6,40,7293,888,5249,322,DOWN
6,41,7146,881,5173,332,DOWN
6,42,6998,861,5045,331,DOWN
6,43,6791,856,4912,261,DOWN
6,44,6598,834,4789,189,DOWN
6,45,6988,893,4724,500,DOWN
6,46,7195,882,4758,715,DOWN
6,47,7267,1028,4996,463,UP
6,48,7245,1116,4968,526,UP
7,1,7044,1247,4783,430,UP
7,2,6983,1714,4608,363,UP
7,3,6695,1938,4757,252,UP
7,4,6321,1511,4680,338,UP
7,5,5887,1159,4523,367,UP
7,6,5608,1005,4410,389,UP
7,7,5324,920,4305,476,DOWN
7,8,5144,913,4239,582,DOWN
7,9,5054,909,4182,648,DOWN
7,10,4995,899,4078,781,DOWN
7,11,5022,898,4038,801,DOWN
7,12,5049,779,4019,706,DOWN
7,13,5210,866,4035,665,DOWN
7,14,5313,866,4026,623,DOWN
7,15,5509,880,4042,641,DOWN
7,16,5879,907,4118,579,DOWN
7,17,6176,912,4210,540,DOWN
7,18,6509,953,4330,643,UP
7,19,6773,1078,4417,673,UP
7,20,6920,1109,4478,605,UP
7,21,6926,1122,4538,558,UP
7,22,6905,1105,4592,548,UP
7,23,6821,1103,4599,539,UP
7,24,6781,1014,4615,528,UP
7,25,6698,975,4614,416,DOWN
7,26,6588,952,4580,430,DOWN
7,27,6495,926,4572,465,DOWN
7,28,6362,916,4508,554,DOWN
7,29,6279,912,4454,611,DOWN
7,30,6180,903,4424,639,DOWN
7,31,6178,899,4386,696,DOWN
7,32,6171,785,4397,650,DOWN
7,33,6231,855,4436,620,DOWN
7,34,6363,913,4560,433,DOWN
7,35,6558,971,4723,543,DOWN
7,36,7130,1300,4968,386,UP
7,37,7295,1332,5114,384,UP
7,38,7136,1242,5057,392,UP
7,39,6896,1132,4966,452,UP
7,40,6705,1065,4857,344,UP
7,41,6512,957,4798,399,DOWN
7,42,6449,932,4697,491,DOWN
7,43,6339,912,4644,529,DOWN
7,44,6205,905,4579,529,DOWN
7,45,6401,883,4568,550,DOWN
7,46,6446,883,4497,522,DOWN
7,47,6475,1041,4746,424,UP
7,48,6355,963,4698,449,DOWN
1,1,6207,919,4611,540,DOWN
1,2,5953,907,4531,558,DOWN
1,3,5751,931,4722,417,DOWN
1,4,5526,911,4656,520,DOWN
1,5,5288,862,4520,520,DOWN
1,6,5093,659,4393,540,DOWN
1,7,4934,693,4309,540,DOWN
1,8,4823,847,4240,698,DOWN
1,9,4770,557,4177,846,DOWN
1,10,4746,460,4102,899,DOWN
1,11,4787,470,4035,899,DOWN
1,12,4831,409,3988,901,DOWN
1,13,4961,418,3942,965,DOWN
1,14,5076,439,3953,965,DOWN
1,15,5251,426,3902,965,DOWN
1,16,5618,840,3959,890,DOWN
1,17,5975,870,4113,829,DOWN
1,18,6327,849,4206,700,UP
1,19,6561,922,4326,632,UP
1,20,6712,956,4414,625,UP
1,21,6726,1000,4477,560,UP
1,22,6679,963,4449,634,UP
1,23,6617,1002,4459,565,UP
1,24,6572,872,4468,500,UP
1,25,6504,901,4509,459,UP
1,26,6411,910,4497,529,UP
1,27,6289,895,4523,530,UP
1,28,6155,853,4485,560,UP
1,29,6115,853,4437,580,UP
1,30,6067,848,4405,560,UP
1,31,6044,859,4406,580,UP
1,32,6088,905,4434,580,UP
1,33,6134,895,4475,457,UP
1,34,6351,941,4588,424,UP
1,35,6615,1023,4729,417,UP
1,36,7237,1363,4982,446,UP
1,37,7495,1365,5124,374,UP
1,38,7385,1312,5086,379,UP
1,39,7227,1265,5009,427,UP
1,40,7054,1224,4937,423,UP
1,41,6911,1156,4863,444,UP
1,42,6790,1151,4797,476,UP
1,43,6593,995,4675,520,UP
1,44,6346,907,4574,560,DOWN
1,45,6523,878,4521,560,UP
1,46,6465,869,4522,529,UP
1,47,6465,965,4663,427,UP
1,48,6413,942,4635,558,UP
2,1,6292,917,4554,593,UP
2,2,6073,904,4500,570,DOWN
2,3,5906,943,4707,388,UP
2,4,5728,917,4635,517,UP
2,5,5499,897,4534,600,DOWN
2,6,5339,891,4432,700,DOWN
2,7,5166,868,4366,700,DOWN
2,8,5109,856,4296,700,DOWN
2,9,5051,450,4255,700,DOWN
2,10,5116,509,4227,700,DOWN
2,11,5332,583,4250,700,DOWN
2,12,5652,828,4329,592,DOWN
2,13,6285,989,4591,597,UP
2,14,6838,943,4861,223,DOWN
2,15,6921,942,5036,40,DOWN
2,16,7317,961,5310,-177,DOWN
2,17,7557,980,5481,-175,DOWN
2,18,7635,982,5505,-206,DOWN
2,19,7764,1023,5558,-271,DOWN
2,20,7782,999,5537,-234,DOWN
2,21,7743,1021,5509,-240,DOWN
2,22,7689,1094,5516,-235,UP
2,23,7669,1161,5501,-204,UP
2,24,7634,988,5509,-181,DOWN
2,25,7561,987,5473,-186,DOWN
2,26,7519,983,5442,-127,DOWN
2,27,7524,987,5513,-160,DOWN
2,28,7491,988,5533,-201,DOWN
2,29,7401,983,5522,-195,DOWN
2,30,7354,977,5453,-190,DOWN
2,31,7321,977,5455,-180,DOWN
2,32,7339,979,5433,-158,DOWN
2,33,7435,982,5470,-67,DOWN
2,34,7561,987,5529,-249,DOWN
2,35,7777,1019,5675,-250,DOWN
2,36,8294,1214,5906,-379,UP
2,37,8384,1205,5971,-272,UP
2,38,8162,1186,5780,-234,UP
2,39,7904,1042,5629,-272,DOWN
2,40,7691,988,5487,-134,DOWN
2,41,7551,978,5376,-107,DOWN
2,42,7381,966,5260,-33,DOWN
2,43,7155,956,5143,45,DOWN
2,44,6866,921,5030,83,DOWN
2,45,7185,950,4911,208,DOWN
2,46,7269,938,4802,261,DOWN
2,47,7317,934,5008,139,DOWN
2,48,7319,978,4964,320,UP
3,1,7251,980,4841,471,UP
3,2,7115,947,4757,475,UP
3,3,6891,1379,4948,460,UP
3,4,6569,1375,4893,453,UP
3,5,6169,914,4746,400,DOWN
3,6,5880,882,4619,450,DOWN
3,7,5608,882,4552,500,DOWN
3,8,5458,858,4486,550,DOWN
3,9,5368,889,4467,681,DOWN
3,10,5347,898,4424,804,DOWN
3,11,5557,889,4438,766,DOWN
3,12,5870,925,4503,701,DOWN
3,13,6506,1080,4733,653,UP
3,14,7095,1170,5027,180,UP
3,15,7221,988,5186,85,DOWN
3,16,7622,1146,5444,-136,UP
3,17,7724,1001,5635,-227,DOWN
3,18,7676,987,5625,-260,DOWN
3,19,7790,1087,5684,-291,UP
3,20,7793,1035,5651,-328,DOWN
3,21,7802,1117,5644,-325,UP
3,22,7769,1074,5610,-306,UP
3,23,7682,1000,5609,-290,DOWN
3,24,7666,997,5631,-279,DOWN
3,25,7599,977,5550,-195,DOWN
3,26,7573,977,5566,-186,DOWN
3,27,7587,985,5613,-271,DOWN
3,28,7544,980,5633,-215,DOWN
3,29,7481,973,5602,-128,DOWN
3,30,7426,976,5586,-108,DOWN
3,31,7353,982,5540,-21,DOWN
3,32,7390,986,5526,0,DOWN
3,33,7451,982,5560,-67,DOWN
3,34,7578,985,5623,4,DOWN
3,35,7828,976,5753,-321,DOWN
3,36,8281,967,5930,-511,DOWN
3,37,8308,967,5960,-690,DOWN
3,38,8102,946,5828,-553,DOWN
3,39,7849,936,5672,-382,DOWN
3,40,7630,943,5569,-265,DOWN
3,41,7478,947,5451,-252,DOWN
3,42,7322,943,5335,-125,DOWN
3,43,7095,946,5198,-68,DOWN
3,44,6869,932,5083,86,DOWN
3,45,7177,932,4965,207,DOWN
3,46,7296,912,4877,209,DOWN
3,47,7301,916,5110,-47,DOWN
3,48,7298,905,5044,162,DOWN
4,1,7241,895,4944,191,DOWN
4,2,7071,889,4829,270,DOWN
4,3,6859,897,5030,35,DOWN
4,4,6520,894,4952,195,DOWN
4,5,6143,881,4830,300,DOWN
4,6,5890,862,4702,350,DOWN
4,7,5600,856,4600,450,DOWN
4,8,5445,850,4533,450,DOWN
4,9,5358,873,4527,732,DOWN
4,10,5392,863,4471,850,DOWN
4,11,5621,867,4513,800,DOWN
4,12,5937,555,4550,683,DOWN
4,13,6597,888,4850,303,DOWN
4,14,7182,906,5128,41,DOWN
4,15,7234,915,5311,-77,DOWN
4,16,7634,942,5569,-345,DOWN
4,17,7727,947,5679,-400,DOWN
4,18,7709,951,5702,-299,DOWN
4,19,7782,949,5749,-458,DOWN
4,20,7760,950,5712,-434,DOWN
4,21,7742,955,5659,-417,DOWN
4,22,7651,961,5691,-466,DOWN
4,23,7677,965,5704,-425,DOWN
4,24,7649,964,5707,-437,DOWN
4,25,7675,964,5690,-333,DOWN
4,26,7656,962,5688,-389,DOWN
4,27,7664,960,5847,-546,UP
4,28,7650,953,5881,-450,UP
4,29,7614,957,5851,-448,DOWN
4,30,7544,965,5762,-226,DOWN
4,31,7455,952,5697,-264,DOWN
4,32,7483,950,5659,-192,DOWN
4,33,7513,950,5655,-228,DOWN
4,34,7662,964,5698,-97,DOWN
4,35,7912,981,5855,44,DOWN
4,36,8335,987,6057,-579,UP
4,37,8363,946,6088,-597,UP
4,38,8162,937,5941,-412,UP
4,39,7898,951,5787,-255,UP
4,40,7692,961,5637,-177,DOWN
4,41,7601,950,5536,-56,DOWN
4,42,7392,930,5407,59,DOWN
4,43,7124,891,5269,231,DOWN
4,44,6851,853,5107,124,DOWN
4,45,7189,869,5000,360,DOWN
4,46,7309,861,4922,450,DOWN
4,47,7409,916,5116,291,UP
4,48,7375,894,5061,420,UP
5,1,7306,882,4922,480,UP
5,2,7147,866,4808,560,UP
5,3,6927,876,5055,385,UP
5,4,6533,864,4987,390,UP
5,5,6161,852,4824,450,UP
5,6,5875,849,4696,450,UP
5,7,5613,709,4568,450,UP
5,8,5455,787,4527,745,UP
5,9,5366,854,4479,772,DOWN
5,10,5379,853,4433,809,DOWN
5,11,5579,866,4432,838,DOWN
5,12,5888,864,4530,770,UP
5,13,6532,880,4771,512,UP
5,14,7090,884,5046,339,UP
5,15,7211,917,5234,128,UP
5,16,7630,937,5467,67,UP
5,17,7725,934,5550,97,DOWN
5,18,7643,897,5553,193,DOWN
5,19,7705,918,5573,122,DOWN
5,20,7683,906,5550,104,DOWN
5,21,7698,908,5562,-210,DOWN
5,22,7663,887,5570,-145,DOWN
5,23,7617,894,5569,-220,DOWN
5,24,7592,888,5567,-181,DOWN
5,25,7530,889,5556,-164,DOWN
5,26,7491,893,5549,-160,DOWN
5,27,7486,885,5610,-160,DOWN
5,28,7466,881,5582,-152,DOWN
5,29,7441,878,5513,-20,DOWN
5,30,7404,894,5509,-376,DOWN
5,31,7375,899,5457,-324,DOWN
5,32,7383,895,5454,-304,DOWN
5,33,7417,892,5446,-294,DOWN
5,34,7505,894,5445,-142,DOWN
5,35,7709,898,5556,-126,DOWN
5,36,8221,946,5832,-329,UP
5,37,8278,947,5984,-609,UP
5,38,8100,932,5856,-97,UP
5,39,7825,890,5717,-172,DOWN
5,40,7605,880,5600,-87,DOWN
5,41,7459,881,5495,17,DOWN
5,42,7332,882,5403,115,DOWN
5,43,7112,882,5263,246,DOWN
5,44,6889,852,5142,158,DOWN
5,45,7208,871,5028,370,DOWN
5,46,7329,851,4920,437,DOWN
5,47,7363,861,5155,254,DOWN
5,48,7321,888,5106,493,UP
6,1,7319,874,5015,545,UP
6,2,7171,872,4930,532,UP
6,3,6975,885,5134,316,UP
6,4,6604,879,5077,368,UP
6,5,6238,854,4911,360,UP
6,6,5935,838,4747,452,DOWN
6,7,5643,775,4644,528,DOWN
6,8,5516,838,4600,558,DOWN
6,9,5415,992,4592,803,UP
6,10,5395,859,4572,792,DOWN
6,11,5625,885,4575,838,UP
6,12,5887,870,4670,741,UP
6,13,6470,1019,4922,541,UP
6,14,7042,923,5211,154,UP
6,15,7205,950,5356,16,UP
6,16,7646,984,5622,-203,UP
6,17,7779,984,5751,-224,UP
6,18,7751,979,5745,-230,UP
6,19,7875,1263,5767,-263,UP
6,20,7936,1169,5716,-247,UP
6,21,7962,992,5677,-213,UP
6,22,7911,976,5603,-36,UP
6,23,7802,970,5542,-69,UP
6,24,7787,965,5539,-79,UP
6,25,7765,940,5511,-10,DOWN
6,26,7719,936,5474,40,DOWN
6,27,7676,939,5537,-32,DOWN
6,28,7615,919,5491,-14,DOWN
6,29,7561,896,5470,14,DOWN
6,30,7530,903,5372,24,DOWN
6,31,7498,904,5357,62,DOWN
6,32,7576,904,5316,64,DOWN
6,33,7664,906,5329,129,DOWN
6,34,7896,1110,5351,-36,UP
6,35,8055,1110,5452,-358,UP
6,36,8349,1347,5701,-504,UP
6,37,8241,1335,5852,-561,UP
6,38,8046,1176,5754,-508,UP
6,39,7769,1111,5606,-464,UP
6,40,7524,1033,5479,-490,UP
6,41,7382,976,5393,-316,DOWN
6,42,7257,974,5298,-229,DOWN
6,43,7037,934,5155,-160,DOWN
6,44,6781,885,5034,-40,DOWN
6,45,7202,953,4991,222,DOWN
6,46,7350,906,4888,423,DOWN
6,47,7433,958,5152,212,UP
6,48,7368,975,5092,405,UP
7,1,7161,945,5039,479,UP
7,2,7083,1026,4918,587,UP
7,3,6829,1389,5141,434,UP
7,4,6457,1093,5031,478,UP
7,5,6029,897,4917,540,DOWN
7,6,5709,849,4763,550,DOWN
7,7,5455,852,4643,560,DOWN
7,8,5253,847,4577,560,DOWN
7,9,5143,404,4489,560,DOWN
7,10,5130,404,4416,620,DOWN
7,11,5165,404,4393,600,DOWN
7,12,5245,402,4351,600,DOWN
7,13,5508,404,4398,600,DOWN
7,14,5756,418,4467,600,DOWN
7,15,6075,404,4451,530,DOWN
7,16,6563,576,4579,530,DOWN
7,17,6950,950,4750,553,UP
7,18,7263,1005,4869,617,UP
7,19,7500,1188,4949,601,UP
7,20,7550,1160,4937,589,UP
7,21,7549,1182,4895,579,UP
7,22,7485,1160,4831,557,UP
7,23,7392,971,4787,553,UP
7,24,7361,973,4716,582,UP
7,25,7293,1050,4663,627,UP
7,26,7201,1016,4599,598,UP
7,27,7150,1050,4617,597,UP
7,28,7098,1010,4577,576,UP
7,29,7029,934,4510,610,DOWN
7,30,6998,659,4480,622,DOWN
7,31,6987,585,4436,649,DOWN
7,32,7019,587,4425,620,DOWN
7,33,7160,932,4452,649,DOWN
7,34,7358,1018,4544,737,UP
7,35,7609,1065,4766,675,UP
7,36,7980,1358,5121,555,UP
7,37,8034,1363,5331,397,UP
7,38,7830,1232,5277,456,UP
7,39,7483,1115,5144,476,UP
7,40,7234,948,5037,475,DOWN
7,41,7077,963,4969,495,DOWN
7,42,6943,827,4860,550,DOWN
7,43,6800,1026,4743,371,UP
7,44,6579,939,4634,331,DOWN
7,45,6782,988,4621,499,DOWN
7,46,6778,950,4587,329,DOWN
7,47,6772,1090,4828,194,UP
7,48,6616,971,4789,207,DOWN
1,1,6445,922,4690,287,DOWN
1,2,6139,922,4626,305,DOWN
1,3,5911,946,4827,131,DOWN
1,4,5681,930,4763,249,DOWN
1,5,5391,916,4601,392,DOWN
1,6,5208,905,4502,480,DOWN
1,7,5058,874,4401,520,DOWN
1,8,4930,856,4313,602,DOWN
1,9,4882,803,4237,643,DOWN
1,10,4825,789,4186,636,DOWN
1,11,4874,773,4113,731,DOWN
1,12,4965,802,4064,716,DOWN
1,13,5068,852,4027,713,DOWN
1,14,5241,852,4044,678,DOWN
1,15,5418,836,3937,726,DOWN
1,16,5780,865,4018,670,DOWN
1,17,6202,899,4127,561,DOWN
1,18,6594,912,4264,543,DOWN
1,19,6821,916,4341,450,DOWN
1,20,7025,945,4379,402,DOWN
1,21,7112,949,4394,392,DOWN
1,22,7148,956,4379,507,DOWN
1,23,7024,893,4403,500,DOWN
1,24,7063,905,4347,500,DOWN
1,25,7020,947,4347,500,DOWN
1,26,6935,968,4293,524,UP
1,27,6812,934,4342,552,DOWN
1,28,6702,917,4329,591,DOWN
1,29,6677,914,4269,600,DOWN
1,30,6587,640,4237,500,DOWN
1,31,6625,861,4231,500,DOWN
1,32,6701,900,4259,500,DOWN
1,33,6818,890,4282,500,DOWN
1,34,7055,956,4403,486,UP
1,35,7421,1109,4640,466,UP
1,36,7910,1709,4989,495,UP
1,37,8019,1546,5177,473,UP
1,38,7870,1274,5179,454,UP
1,39,7701,1228,5095,635,UP
1,40,7466,1297,5030,597,UP
1,41,7229,1004,4917,544,UP
1,42,7189,969,4898,542,UP
1,43,6969,760,4788,600,DOWN
1,44,6679,535,4671,600,DOWN
1,45,6841,522,4576,600,DOWN
1,46,6783,872,4531,644,DOWN
1,47,6762,907,4726,575,DOWN
1,48,6570,898,4695,700,DOWN
2,1,6483,861,4634,750,DOWN
2,2,6220,857,4552,750,DOWN
2,3,6074,895,4795,587,DOWN
2,4,5865,882,4707,600,DOWN
2,5,5635,861,4597,650,DOWN
2,6,5467,587,4525,650,DOWN
2,7,5269,849,4422,766,DOWN
2,8,5205,828,4412,758,DOWN
2,9,5166,824,4365,824,DOWN
2,10,5217,837,4328,892,DOWN
2,11,5456,865,4368,864,DOWN
2,12,5768,915,4434,812,DOWN
2,13,6443,1243,4733,640,UP
2,14,7043,1016,4980,376,UP
2,15,7234,928,5198,163,DOWN
2,16,7664,963,5490,-104,DOWN
2,17,7816,951,5619,-165,DOWN
2,18,7842,967,5647,5,DOWN
2,19,7994,1033,5689,-186,DOWN
2,20,8023,919,5679,-41,DOWN
2,21,8040,957,5649,-77,DOWN
2,22,8040,947,5654,-81,DOWN
2,23,8004,932,5615,-75,DOWN
2,24,7979,926,5578,8,DOWN
2,25,7958,915,5510,80,DOWN
2,26,7939,934,5491,-101,DOWN
2,27,7890,934,5536,-107,DOWN
2,28,7870,925,5499,-44,DOWN
2,29,7812,910,5447,-7,DOWN
2,30,7749,904,5415,23,DOWN
2,31,7721,902,5373,95,DOWN
2,32,7863,904,5357,137,DOWN
2,33,7985,916,5383,96,DOWN
2,34,8193,932,5444,92,DOWN
2,35,8496,1041,5588,-11,UP
2,36,8910,1306,5877,-113,UP
2,37,8838,963,5949,-287,DOWN
2,38,8567,1036,5798,-152,UP
2,39,8262,954,5616,-6,DOWN
2,40,7995,915,5477,26,DOWN
2,41,7845,905,5392,64,DOWN
2,42,7694,900,5302,126,DOWN
2,43,7433,881,5189,168,DOWN
2,44,7135,850,5037,200,DOWN
2,45,7402,920,4924,470,DOWN
2,46,7471,864,4815,500,DOWN
2,47,7491,931,5040,385,UP
2,48,7497,1055,5006,527,UP
3,1,7402,899,4880,567,UP
3,2,7271,892,4768,514,UP
3,3,7048,1397,4998,516,UP
3,4,6678,1019,4937,500,UP
3,5,6316,928,4781,450,UP
3,6,5980,871,4636,450,UP
3,7,5746,1269,4550,500,UP
3,8,5556,875,4480,702,DOWN
3,9,5445,888,4453,808,DOWN
3,10,5497,859,4436,878,DOWN
3,11,5639,878,4472,889,DOWN
3,12,5934,935,4574,849,UP
3,13,6558,1269,4820,567,UP
3,14,7217,1314,5072,448,UP
3,15,7439,1111,5249,159,UP
3,16,7943,1219,5532,49,UP
3,17,8096,1148,5652,22,UP
3,18,8149,1108,5678,49,UP
3,19,8254,967,5677,2,DOWN
3,20,8244,963,5682,-88,DOWN
3,21,8241,967,5670,-44,DOWN
3,22,8209,967,5651,-52,DOWN
3,23,8198,1130,5664,21,UP
3,24,8207,1255,5645,51,UP
3,25,8172,1213,5569,57,UP
3,26,8085,1070,5568,23,UP
3,27,8078,1239,5607,37,UP
3,28,8070,1183,5591,3,UP
3,29,8004,970,5557,-74,DOWN
3,30,7964,975,5535,-35,DOWN
3,31,7940,966,5466,55,DOWN
3,32,8087,1019,5458,26,DOWN
3,33,8234,1152,5497,49,UP
3,34,8478,1207,5587,26,UP
3,35,8778,1304,5776,9,UP
3,36,9091,1290,6005,-103,UP
3,37,8953,1244,6022,-105,UP
3,38,8715,1182,5868,-66,UP
3,39,8369,1080,5704,-121,UP
3,40,8165,1010,5569,-9,DOWN
3,41,7949,959,5472,51,DOWN
3,42,7783,978,5337,118,DOWN
3,43,7496,895,5201,241,DOWN
3,44,7209,881,5087,330,DOWN
3,45,7471,984,4951,484,DOWN
3,46,7563,898,4880,457,DOWN
3,47,7556,1050,5097,512,DOWN
3,48,7488,1156,5061,641,UP
4,1,7425,1195,4909,643,UP
4,2,7285,1283,4799,657,UP
4,3,7040,1639,5026,517,UP
4,4,6684,1455,4982,631,UP
4,5,6301,1303,4852,708,UP
4,6,5995,1140,4716,766,UP
4,7,5712,881,4637,777,DOWN
4,8,5528,861,4556,850,DOWN
4,9,5460,881,4533,886,DOWN
4,10,5448,852,4460,900,DOWN
4,11,5637,860,4474,900,DOWN
4,12,5901,936,4561,834,DOWN
4,13,6576,1321,4789,672,UP
4,14,7200,1412,5100,357,UP
4,15,7354,947,5247,184,DOWN
4,16,7773,958,5466,-32,DOWN
4,17,7858,954,5589,-74,DOWN
4,18,7804,950,5581,-75,DOWN
4,19,7919,957,5609,-59,DOWN
4,20,7956,961,5563,-35,DOWN
4,21,7947,956,5520,12,DOWN
4,22,7866,949,5485,61,DOWN
4,23,7804,915,5440,10,DOWN
4,24,7761,909,5419,14,DOWN
4,25,7727,907,5364,80,DOWN
4,26,7691,924,5342,131,DOWN
4,27,7665,950,5400,133,DOWN
4,28,7618,942,5397,171,DOWN
4,29,7596,901,5360,-24,DOWN
4,30,7535,902,5320,19,DOWN
4,31,7473,901,5320,22,DOWN
4,32,7476,903,5377,-36,DOWN
4,33,7547,906,5398,10,DOWN
4,34,7667,925,5534,-70,DOWN
4,35,7986,958,5737,-121,DOWN
4,36,8482,988,5944,-244,DOWN
4,37,8481,949,5867,-236,DOWN
4,38,8321,950,5741,-116,DOWN
4,39,8033,938,5575,-25,DOWN
4,40,7841,910,5458,72,DOWN
4,41,7682,909,5344,155,DOWN
4,42,7555,890,5213,200,DOWN
4,43,7297,877,5093,300,DOWN
4,44,7054,838,4962,230,DOWN
4,45,7404,896,4849,411,DOWN
4,46,7503,869,4746,520,DOWN
4,47,7517,996,4988,482,UP
4,48,7526,1050,4984,550,UP
5,1,7458,1107,4866,663,UP
5,2,7337,1155,4780,683,UP
5,3,7059,1283,5007,598,UP
5,4,6741,1271,4979,593,UP
5,5,6352,1088,4827,772,UP
5,6,6056,1065,4742,718,UP
5,7,5768,922,4625,800,DOWN
5,8,5574,895,4606,834,DOWN
5,9,5486,880,4545,897,DOWN
5,10,5508,864,4535,920,DOWN
5,11,5692,972,4520,777,UP
5,12,6016,1052,4588,688,UP
5,13,6631,1471,4861,491,UP
5,14,7302,1857,5154,199,UP
5,15,7439,1107,5325,-128,UP
5,16,7800,1041,5600,-260,UP
5,17,7906,973,5708,-286,DOWN
5,18,7801,968,5744,-274,DOWN
5,19,7651,973,5779,-225,DOWN
5,20,7550,983,5746,-205,DOWN
5,21,7670,974,5700,-190,DOWN
5,22,7751,973,5702,-202,DOWN
5,23,7701,980,5690,-148,DOWN
5,24,7655,980,5672,-270,DOWN
5,25,7621,977,5635,-232,DOWN
5,26,7571,955,5634,-329,DOWN
5,27,7583,986,5743,-380,DOWN
5,28,7549,992,5764,-421,DOWN
5,29,7482,990,5725,-404,DOWN
5,30,7417,987,5715,-404,DOWN
5,31,7403,952,5670,-396,DOWN
5,32,7435,982,5704,-416,DOWN
5,33,7534,999,5737,-455,DOWN
5,34,7713,1019,5859,-499,DOWN
5,35,8033,1123,5987,-519,UP
5,36,8514,1217,6210,-649,UP
5,37,8497,1207,6183,-490,UP
5,38,8318,1062,6015,-358,UP
5,39,8059,1002,5834,-259,DOWN
5,40,7887,1147,5750,-300,UP
5,41,7783,1102,5648,-287,UP
5,42,7667,1103,5541,-146,UP
5,43,7355,961,5385,-60,DOWN
5,44,7097,906,5250,-18,DOWN
5,45,7382,984,5129,286,DOWN
5,46,7494,935,5033,316,DOWN
5,47,7527,1245,5233,221,UP
5,48,7515,1185,5158,488,UP
6,1,7437,1540,5059,576,UP
6,2,7335,1315,4973,619,UP
6,3,7088,1868,5198,397,UP
6,4,6741,1533,5136,473,UP
6,5,6336,1252,4995,524,UP
6,6,6049,1283,4869,590,UP
6,7,5749,1348,4719,490,UP
6,8,5585,1378,4625,483,UP
6,9,5484,1238,4592,396,UP
6,10,5478,987,4542,428,DOWN
6,11,5700,996,4555,355,DOWN
6,12,5983,1054,4641,329,DOWN
6,13,6655,2672,4891,150,UP
6,14,7289,5119,5210,-426,UP
